id,tags,templates
148,Sales_Follow_up,"
Hello Dr. [Last name],
I'm following-up my previous email with a free tool I think you'll love.
It's a brand analysis survey I created just for you (literally, your name is on it), that will help you understand how your practice is different from other doctors in [insert their city].
Click here [add hyperlink to survey] to begin the brand differentiation analysis survey. When we speak, I'll benchmark your responses against the top physician brands around the country.
I'm sharing my calendar (click here) so we can schedule a convenient time to discuss.
Enjoy your weekend,
Matthew
"
149,Sales_Follow_up,"
Hi Dr. [Last name],
I'm sorry we haven't been able to connect. Again, I know how hectic things can get at work and with family.
I would be available for a call during weekends or before or after work hours if that's easier for you? I don't mean to bug you, but I do want to help you manage your team so you can exceed your goals of [insert custom goals].
To schedule a time on my calendar, just click here.
Best,
Matthew
"
150,Sales_Follow_up,"
Hi Dr. [Last name],
I'm writing to follow up. We are in the process of closing files this month.
Typically, when I haven't heard back from someone it means they are either really busy or aren't interested. If you aren't interested, do I have permission to close your file?
If you are still interested, what do you recommend as a next step?
Thanks for your help.
Regards,
Matthew
"
151,Sales_Recap,"
Hi [prospect name],
Thanks for sharing some insight into your role at [prospect’s company] earlier today -- not to mention, speaking with me about [commonality or rapport-building point].
To recap, you’re currently [struggling with X challenge, trying to achieve Y goal]. I’ve suggested [strategy or quick tip]. The resources attached, which cover [topic], may also help.
Let me know if I can answer any questions about this content and/or my recommendations. I’m looking forward to speaking again on [date and time].
Best,[Your name]
"
152,Sales_Recap,"
Hi Ross,
Thanks for sharing some insight into your role at Dental Excellence earlier today -- not to mention, giving me the opportunity to geek out about Marvel comics.
To recap, you’re currently struggling to compete with corporate practices. I’ve suggested a new marketing campaign focusing on the unique patient-dentist relationship you can provide. Here are two blog posts from our team that may help:

10 Ways to Make Your Clinic’s Waiting Room More Family-Friendly
How to Improve the Patient Experience From Start to Finish

Let me know if I can answer any questions about this content and/or my recommendations. I’m looking forward to speaking again tomorrow at 10 a.m.
Best,Phoebe
"
153,Sales_Recap,"
Hi [prospect name],
I really enjoyed answering your questions this morning and taking a deeper dive into how we can help you overcome [challenges discussed in conversation].
Here’s [resource #1 and #2] that demonstrate how we can help you boost [business goal] and solve [business challenge].
Looking forward to our next meeting on [date and time]. In the meantime, let me know if you have any questions and I’d be more than happy to chat.
Best,[Your name]
"
154,Sales_Recap,"
Hi Rachel,
I really enjoyed answering your questions this morning and taking a deeper dive into the challenges Geller Computers is having developing your sales team.
Here are the Top 20 Tips for Recruiting Stellar Sales Reps and Ultimate Guide to Sales Training that demonstrate how we can help you increase the efficiency of your sales team and boost revenue.
Looking forward to our next meeting on October 12th at 11:00 A.M.. In the meantime, let me know if you have any questions.
Best,Ross
"
155,Sales_Recap,"
Hi [prospect name],
Thanks for a productive conversation today. We discussed the [obstacles you’re facing in X area, progress you’re hoping to make with Y initiative, changes you’re implementing to Z], specifically:

[Point #1]
[Point #2]
[Point #3]

I’m linking to more information on those points and potential solutions.
As mentioned, the next step is X. I’ll [talk to you, look for your email, see you at our meeting] on [date and time].
Best,[Your name]
"
156,Sales_Recap,"
Hi Joey,
Thanks for a productive conversation today. We discussed the challenges you’re having with your sales compensation plan, specifically:

Strategic misalignment
Inadequate rewards for your top salespeople
Declining efficacy of contests and SPIFs

I’m linking to more information on those points and potential solutions.
Our next step is looping in your director of sales and walking her through the plan we’ve designed. I’ll see you at your office on January 10 at noon.
Best,Rachel
"
157,Sales_Recap,"
Hi [prospect name],
Thanks for [taking a look under the hood with me, exploring a potential partnership] today. It seems like [product] is a good fit for [you/your team], especially in these areas:

[Feature #1]: Will allow you to [accomplish X goal]
[Feature #2]: Will help you [with Y challenge]
[Feature #3]: Will mitigate [Z issue]

You mentioned you’ll need to run this by [other stakeholders’ names, decision maker’s name], so I’m attaching two resources: [Helpful product resource] and [helpful product resource].
The next step is [action item]. Please let me know if you have any questions. If not, I’ll talk to you on [date and time].
Best,[Your name]
"
158,Sales_Recap,"
Hi Chandler,
Thanks for taking a look under the hood with me today. Our sustainability consulting service seems like a good fit for Hugh Apparel. Here are the main solutions we discussed:

We’ll help you go carbon-neutral, which our research shows 87% of your customers care about
We’ll put together a sustainability report highlighting areas of improvement in your environmental policies
We’ll audit your waste to find areas of cost savings

You mentioned you’ll need to discuss this with your boss, so I’m attaching the following resources: A case study from Joe Threads, another company in the online men’s retail space, and some testimonials from current customers.
The next step is discussing a timeline for getting started. Please let me know if you have any questions. If not, I’ll talk to you on Wednesday at 4:15 p.m.
Best,Monica
"
159,Sales_Recap,"
Hi [prospect name],
Thank you for your time today and for expanding on [X goal and the Y challenges you’re facing] and the concerns you’re having about the feasibility of solving this problem.
Here are the top potential solutions we discussed:

Potential solution #1
Potential solution #2

I’m glad we agreed these could be beneficial solutions for [prospect’s company]. And here are the two ways we’re uniquely positioned to help you implement these solutions:

Unique value proposition #1
Unique value proposition #2

Let me know if you have any questions on the attached information. I look forward to [your email, talking to you, our meeting] on [date and time].
Best,[Your name]
"
160,Sales_Recap,"
Hi Janice,
Thank you for your time today and for expanding on your goal to increase customer NPS, and the difficulties you’re having with improving customer service and experience. I also appreciate you sharing your concerns about Geller Industries’ ability to solve for those challenges.
Here are the top potential solutions we discussed:

Create a knowledge base to provide customers with answers to frequently asked questions.
Add a chat feature to your site so customer support specialists can provide quick service and solutions to your customers.

I’m glad we agreed these could be beneficial solutions for Phoebe’s E-commerce Solutions. And here are the ways Geller Industries is uniques positioned to help you implement these solutions:

We have an existing knowledge base of over 5000 industry professionals, to help you better service your customers.
We have the fastest and most intuitive chatbot in the market.

Let me know if you have any questions on the attached information. I look forward to meeting with you and the VP of Customer Success next Wednesday, October 3 at 1:00 P.M..
Best,Chandler
"
161,Formal_Craft_a_perfect_Pre-meeting,"
Hi Lisa,
Hope you had a nice few days out of the office!
I'm looking forward to our meeting tomorrow. I'd like to walk away having a better understanding of your pain points with global logistics, your team's 2020 goals, and how our international logistics software can help you achieve them.
In the meantime, we just released a new case study with a company I think yours has quite a lot in common with. Here's the link: [Insert link].
Let me know if you have any questions. Otherwise, looking forward to connecting tomorrow at 11:00 AM ET. Hope you're surviving the post-vacation sluggishness!
Regards, Meg
"
162,Marketing_Agency_communication,"
Hi [First Name],
Thank you for your interest in [Agency]. We’ve worked with many companies that have struggled with [Key Challenge]. You can read up on the successes of our previous relationships here [Link] and here [Link].
We don’t create proposals at this point in the process as we’re a results-driven agency, meaning we need to better understand your business, challenges, and needs to be able to determine if and how we can help. Because of this focus, we only take on a certain number of new accounts per year -- those clients who we are confident we can produce results for.  
I’d love to schedule a call or in-person meeting to learn more about your marketing and sales goals for the year, your current marketing activities, and how our agency could work to improve results for [Company Name].
Here are a few dates and times that would work for us.

[Date and Time]
[Date and Time]
[Date and Time]

Looking forward to chatting.
Best,
"
163,Marketing_Agency_communication,"
Hi [First Name],
Thanks for sending over the information on the additional content pieces you would like us to create prior to the launch of the new website. It’s a great idea, and I think they will add a lot of value to visitors who are unfamiliar with your brand and products.
I’ve gone ahead and updated the scope of work [Link or Attach] to include these two new content projects, which you will see reflected in the revised quote. The price for the additional content offers comes to [$X,000]. Take a look, and let me know if you have any questions. Once you approve, I’ll add those two projects to [Project Management Tool] where you’ll be able to review and track the timeline for completion and approvals.
Thanks,
"
164,Marketing_Agency_communication,"
Hi [First Name],
I hope you’re ready!
The team just finished up the design comps for the redesign of the homepage, and I'm so excited to show them off to you. I think you’ll find that while the two versions are very different, they both solve the problem of your visitors failing to understand how easy to implement your solution is.
But first, we want to highlight a few things from the approved creative brief to set the stage:

[Target audience]
[The problem the design should solve]
[The action viewers should take]
[The emotion/feeling people should have when viewing]

Now, here are the design mockups with an accompanying description of why we made certain decisions.

Version 1 [Link]
Version 2 [Link]

After viewing these, please let us know if you have any opinions on the following for each design:

What’s memorable?
Which do you think will appeal more to your target audience?
Is the messaging in line with the needs/challenges of your visitors?
Is the call to action compelling and clear? Could we do anything to improve this?
Which one do you think will perform better with your target visitors?

As we mentioned in our last meeting, we think it would be valuable to do a heat mapping test on these two version to determine which converts at a higher rate. Here’s a [Link] to the description of the project and price for that test.
If you’d like to have a call to discuss this, click here [Link to Online Booking Calendar] to schedule time on my calendar.
Thanks,
"
165,Marketing_Agency_communication,"
Hi [First Name],
I wanted to follow up with you to see if you have any feedback on the design comps I sent over late last week. Please let me know if you have any suggestions/questions or inform me of your approval of one of the designs.
To meet the requested launch day of [Date], we will need at least [# of Days or Weeks] for development and testing. If I don’t receive your approval by [Date], we’ll have to push back beginning on Phase II of the project, which will impact the final delivery date.
I’ll follow up by phone if I don’t hear from you by tomorrow morning.
Thanks,
"
166,Marketing_Agency_communication,"
Hi [First Name],
I’m checking in with some news on the project. Everything looks really good right now, as you saw during our check-in last week, but we actually encountered a problem that will impact the original launch date. We’re not going to be able to meet the original due date because of [List Reasons]. While this is something we discussed was a risk factor that could impact the launch date during the project scoping, we were hoping it could be avoided. We’re doing everything we can to minimize the impact, including [State Actions Taken].
Based on the timeline of the vendor, I’ve adjusted the milestones, including your review and approval dates, in [Project Management Tool]. The new final delivery date is set for [Date].
I apologize for any negative consequences this may have on your schedule. I’d be happy to discuss how we can help to reduce the impact of any issues due to the change.
Please give me a call to discuss this further if you’d like, or you can schedule a time with me here [Link to Online Booking Calendar].
Best,
"
167,Marketing_Agency_communication,"
Hi [First Name],
I was very happy to see the results of the analysis of the website redesign’s impact on Q3 marketing and sales -- as I’m sure you were.
On that note, I was wondering if you would give us permission to showcase the project on our website. And if so, would you be able to write 4-5 sentences that describes your experience working with us: What did you like about working with us? What results have you seen? Why will other clients like you enjoy working with our team? We’d love to feature the project, your testimonial, and your name/headshot in a call out on our site. If you’d like some inspiration, here are a few examples [Link] of kind words from previous clients.
Let me know if you have questions or need more information. We really enjoyed working with you on this project.
Thanks,
"
168,Marketing_Agency_communication,"
Hi [First Name],
I was very happy to see the results of the analysis of the website redesign’s impact on Q3 marketing and sales -- as I’m sure you were.
On that note, I was wondering if you would be willing to spread the word about your work with us and your results on social media, Yelp, Google, Facebook, or other review sites so that we can continue to grow our audiences. If so, here's a few things you can do to help us:
Post a Tweet, Facebook update, or LinkedIn post about your new redesign and tag us.
Write a review about our work together on Google or Yelp.
Post about your redesign on your other channels, while giving us a quick mention.
This is purely voluntary, but we'd greatly appreciate your word of mouth recommendation! Let me know if you have questions or need more information. It's been a pleasure working with you!
Thanks,
"
169,Sales_Spring_themed_emails,"
Hi [prospect name],
It's one year into the future. How has [prospect's company] handled [X pain point, Y opportunity, Z strategy]?
If you're unsure about the answer, I have a few ideas you might find interesting. Would you like to hear them?
[Your name]
"
170,Sales_Spring_themed_emails,"
Dear [prospect name],
I recently learned March 2 is Read Across America Day. In honor of the occasion, I wanted to recommend a great book about [topic]: [Title]. Its [suggestions, insights] on [subject] may be particularly relevant to your [challenge with X, industry, product, market, etc.], especially [chapter Y, section Z].
I'm happy to discuss the takeaways on a quick phone call if you're interested as well.
Best,[Your name]
"
171,Sales_Spring_themed_emails,"
Hi [prospect],
Hopefully, you remembered to show up to work an hour earlier today. Losing 60 minutes of sleep is never fun, but I do have a few suggestions for [saving time with X, boosting your efficiency at Y, reducing the time to do Z] that could make up (and more) for your lost time.
Would you be interested in hearing them?
Cheers,[Your name]
"
172,Sales_Spring_themed_emails,"
Dear [prospect name],
Congratulations on making it through the winter — is it just me, or does it seem longer every year? With Q2 almost here, you might be thinking about [launching new campaigns for X, starting a project on Y, solving Z]. I've helped several clients [in your industry, serving the same market, dealing with this challenge] and would be happy to share what worked and what didn't.
Are you interested?
Thanks,[Your name]
"
173,Sales_Spring_themed_emails,"
Hi [prospect name],
Was [prospect's company] been blessed with the luck of the Irish? You guys have been killing it lately when it comes to [business area, strategy] — I was impressed to see [recent announcement].
Typically, companies who achieve X [struggle with A, pursue B next, double their return by investing in C, minimize risk with D strategy]. Have you considered this approach?
Best,[Your name]
"
174,Sales_Spring_themed_emails,"
Hi [prospect name],
My customers often tell me [capitalizing on X opportunity, solving Y pain point] can feel like finding a four-leaf clover: In theory, it's possible, but in practice time-consuming and often fruitless. Luckily, I've got several tips that can make your efforts easier and far likelier to pay off.
Let me know if you'd like to hear them.
Best,[Your name]
"
175,Sales_Spring_themed_emails,"
Hi [prospect name],
Is everything all right when it comes to your strategy for [business are]? If not, you owe it to The Beatles to take some action.
This [ebook, white paper, blog post, podcast episode] has some valuable tips on [resolving issue, boosting favorable metric, planning for upcoming event or occasion]. You might find [page X, section Y, clip Z] particularly helpful — it speaks to [specific topic], which relates to your [company, problem, role] in [specific way].
Cheers,[Your name]
"
176,Sales_Spring_themed_emails,"
You know what they say about spring: It's the perfect time to reevaluate your [business area] strategy.
Okay, I might be the only one saying that. But I've got a good reason — [similar company], one of my clients [in your space, serving the same market as you, selling the same product as you], recently [saw X results] after revamping the [way they approached business area].
Would you be interested in learning the specific steps they took?
Best,[Your name]
"
177,Sales_Spring_themed_emails,"
Hi [Prospect name],
I noticed you recently read several of our blog posts on [topic of interest]. I thought I'd help you continue down your rabbit hole of information by sharing a few other articles:

[Blog Article 1]
[Blog Article 2]
[Blog Article 3]

If you have any questions — or need more articles on the subject — I'd be happy to help.
Regards,
[Your name]
"
178,Sales_Spring_themed_emails,"
Hello [Prospect name],
They tell me it's spring, but it sure doesn't feel like it outside. Unfortunately I can't boost temps but I can help you boost customer retention.
If you'd be interested in learning how [Your company name] can help [Buyer company name] increase annual member renewals by up to 40%, click here to book time on my calendar: [Calendar link]
I'll leave you with a reminder that warmer weather will exist again.
 



 
Thanks, [Your name]
"
179,Sales_Spring_themed_emails,"
… why you haven't been in touch — you've been hibernating for the winter.

Now that spring is here, are you interested in picking up our conversation about [solving X pain point, taking advantage of Y opportunity] again?
Thanks,[Your name]
P.S. I came across this [article, newsletter, infographic] the other day I think you'll like because it [reason why it's relevant to prospect].
"
180,Sales_Spring_themed_emails,"
Hey [prospect name],
Forgetting to wear green on St. Patrick's Day is one thing, but letting [paint point] go unresolved is a little more serious. Here are two ideas you might consider trying:

[Actionable suggestion #1]
[Actionable suggestion #2]

If you'd like more details on how to execute those, just give me a shout.
Best,[Your name]
"
181,Sales_Spring_themed_emails,"
Hi [prospect name],
Maybe I should have brought my shamrock to work today — I wasn't able to connect with you at [planned time]. I was planning on covering [topic #1] and [topic #2]. To catch you up, here are some helpful resources:

[Link #1]
[Link #2]

If you'd like to try again, here's a link to my calendar: [Link].
Cheers,[Your name]
"
182,Sales_Spring_themed_emails,"
Hello [prospect name],
'Tis the season of fresh foliage, new blooms ... and account renewals! Based on our previous conversations, it sounds like you're happy with the returns you're seeing with us.
Are you ready to talk about renewing your contract? If so, I'll send the paperwork right over. We'd be honored to earn your business for another year.
Thanks,
[Your name]
"
183,Sales_Spring_themed_emails,"
Hey [Prospect name],
Did you know that an old milk carton can be sawed in half and used as a planter?



All ""The Office"" jokes aside, spring is a time when I touch base with old contacts to see if we're a better fit now — like recycling old relationships to form the new.
If you'd like to set up a quick phone call, book time on my calendar here: [Insert calendar link]
Thanks,
[Your name]
"
184,Sales_Spring_themed_emails,"
Hey [prospect name],
February 2 has come and gone, but I'm starting to worry my emails to you are making you feel like Phil Connors in Groundhog Day.

No one wants to relive the same experience over and over. If [solving X challenge, exploring Y opportunity] is no longer a priority, please let me know and I'll stop reaching out.
Thanks,[Your name]
"
185,Sales_Spring_themed_emails,"
Hi [prospect name],
I'm spring cleaning my files and saw you hadn't responded to my calls or emails in a while. Are you still considering [doing X, solving Y]? If not, I won't reach out again.
Thanks,[Your name]
"
186,Sales_Spring_themed_emails,"
Hi [Prospect name],
I haven't heard back from you in a while. I hate to part ways before you've heard how I can help you [increase X, decrease Y], but I understand that now might not be the right time.
If you'd like to keep our conversation going, please respond to this email. If not, no problem. I'll simply assume we're on a break :)
Thanks,
[Your name]
"
187,Sales_Spring_themed_emails,"
The days are getting longer and the sun is setting later, so I thought that might give us a little more time to discover whether [Your company] can help [Buyer's company].
I'd love to tell you how I've helped similar companies increase their D&I recruiting by up to 55%. If this sounds like something you're interested in, you can book time on my calendar here: [Link to calendar]
Thanks,
[Your name]
"
188,Sales_Spring_themed_emails,"
Hi [prospect name],
Fresh blooms aren’t the only things giving me allergies this year — salesy emails have been out of control lately. It looks like our previous conversation got lost in the shuffle and I wanted to reach out one more time.
Do you still need support with [doing X, solving Y]? If so, I’m happy to help. You can book time on my calendar here: [Link to calendar]. If I don’t hear from you by next week, I’ll stay out of your inbox.
Thanks,
[Your name]
"
189,Sales_Create_urgency,"
Hi [prospect name],
I recently got off the phone with someone in [relevant department] at [company in prospect’s space]. [Company] is doing some really interesting things around [business area prospect is interested in].
Would you like to hear how I think [prospect’s company] could apply some of those takeaways?
Best,[Your name]
"
190,Sales_Create_urgency,"
Hey [prospect name],
I’m impressed by your [campaign for X, recent company announcement about Y, work in Z area]. I’d expect your results to be above the [industry, vertical, market] average.
Would you be interested in discovering exactly where you stand compared to your peers?
Best,[Your name]
"
191,Sales_Create_urgency,"
Hi [prospect name],
Lately, I’ve spent some time thinking about [challenge prospect is likely facing]. It’s a big issue for companies like yours -- after all, [reason why this pain point is significant].
I don’t have a full-fledged solution yet. However, I do have a couple ideas that could make a difference. Do you want to hear them?
Best,[Your name]
"
192,Sales_Create_urgency,"
Hey [prospect name],
I saw you haven’t [updated X strategy, changed over to Y system, added Z policy]. While I don’t want to ring any unnecessary alarm bells, I think you’re risking your company’s [long-term growth in A, health in specific area B, plans for C].
Here’s the first thing I’d do: [Actionable suggestion or high-level tip]. If you’d like to hear the next steps, let me know.
Best,[Your name]
"
193,Sales_Create_urgency,"
Hi [prospect name],I’ve included a recap of what we discussed today. One of the most significant insights from our conversation: You’re currently [losing X per month, missing out on Y per week, at a huge risk for X]. The sooner [prospect’s company] [solves this challenge, takes this opportunity], the better.
Main items covered:

[Item #1]
[Item #2]
[Item #3]

I'm looking forward to speaking again on [date and time]. Let me know if you have any questions in the meantime.
Best,[Your name]
"
194,Sales_Create_urgency,"
Hi [prospect name],
Glad we got the chance to discuss [topic] today. [Important event] you mentioned is just X [days, weeks, months] away -- if you want to have a strategy for [achieving Y] by then, you’ll need to follow this timeline:

[Action step #1] by [date]
[Action step #2] by [date]
[Action step #3] by [date]

Are you available on [date and time] to talk about [action step #1]?
Thanks,[Your name]
"
195,Sales_Create_urgency,"
Hey [prospect name],
Now that I’ve had some time to think about our last conversation on [date], I’ve come up with a few more suggestions for [solving X pain point, meeting Y objective, exploring Z opportunity]. You’ll be excited to hear these.
Here’s a link to my calendar so you can book a time that works: [Link].
Cheers,[Your name]
"
196,Sales_Create_urgency,"
Hi [prospect name],
[Prospect’s job title] at [rep’s company] is always busy doing [X, Y, and Z] -- so I assume you’ve got a full plate as well.
But spending some time upfront to put in place a solution for [pain point] will pay off exponentially. [Customer], for example, [saved X hours per week, trimmed Y from their budget, made Z more per month] after using [product].
Are you free on [date and time] to pick up where we left off?
Thanks,[Your name]
"
197,Sales_Create_urgency,"
Hi [prospect name],
Normally, I stop following up with people if they haven’t gotten back to me after [X weeks]. I figure they’re not interested, and I don’t want to waste anyone’s time.
However, my conscience won’t let me give up so easily with you. Based on our conversations on [date and time] and [date and time], I’m confident you could [solve X pain point, capitalize on Y opportunity] -- which will allow you to [get that promotion to X role, increase your team’s output by Y amount, outperform your competitors in Z area].
So before I walk away: Are you sure you’re not interested in [solving X, capitalizing on Y]?
Best,[Your name]
"
198,Sales_No_show_prospect,"
Hi [Prospect],
I rang (XXX) XXX-XXXX at 3 p.m. today and it went straight to voicemail. I planned to cover Y and Z during today’s call, so I wanted to send over a couple pieces of information to catch you up. Take a look and let me know what questions you have!

Link or file to piece #1
Link or file to piece #2

Would you be interested in scheduling another call? I have a [link to meetings app] that should make it easy to select an open time.
Best,
[Your name]
"
199,Sales_No_show_prospect,"
Hi [Prospect],
I was unable to reach you for our scheduled meeting today. It freed up some unexpected space in my calendar, and I actually had time to clean my desk drawer for the first time in who knows how long. A geologist could probably measure the stratum of dust that had accumulated.
Joking aside, missed meetings happen, and I'm looking forward to reconvening. I planned to cover [topic] during today’s call, so here's some supplementary information about [topic]:

Link or file to piece #1
Link or file to piece #2

Take a look, and let me know what you think. We can reschedule for next week and discuss: [link to meetings app]
Best,
[Your name]
"
200,Sales_No_show_prospect,"
Hey George,
I’m looking forward to our call today. I plan to ring you at 3 p.m. at (XXX) XXX-XXXX. We’ll use the time to cover Y and Z. I did a bit of extra research on what that looks like for [prospect’s company/team]. Excited to get your thoughts.
Talk to you soon,[Your name]
"
201,Formal_New_Year,"
Hi [prospect name],
The ball might've dropped in Times Square, but I'm guessing you don't want to drop the ball on [initiative, recent company announcement, industry shift, likely challenge].

I have a few suggestions on [improving/addressing business challenge]. Are you free on [date and time] to discuss them?
Best,[Your name]
"
202,Formal_New_Year,"
Hey [prospect name],
This year, I'm resolving to help you [solve X challenge, accomplish Y goal, pursue Z opportunity]. Oh, and [work out more often, eat less dessert, get organized] … but I'm less confident about that one.
Will you help me keep at least one of my resolutions? If you're available on [date and time], I have X suggestions that may help in [business area].
Thank you,[Your name]
"
203,Formal_New_Year,"
Hi [prospect name],
Thanks to [trend], [business area, strategic focus] will be a major focus in 2020 for companies of [prospect's size] in [prospect's space]. How does [prospect's company] plan to capitalize on this change?
Best,[Your name]
"
204,Formal_New_Year,"
Hello [prospect name],
Most people are still toasting to the new year, but I'm lifting a virtual glass to [prospect's company] in honor of [recent announcement].

Typically, businesses who do X [struggle with A, pursue B next, double their return by investing in C, minimize risk with D strategy]. Have you considered this approach?
Best,[Your name]
"
205,Formal_New_Year,"
Hi [prospect name],
To be fair, since it's [date] 2020 I've only waited X days … But when it comes to [likely challenge, opportunity, industry shift], time is of the essence.
How is [prospect's company] planning to [deal with challenges, capitalize on X opportunity, respond to industry shift]? This [blog post, podcast episode, white paper] has some interesting tips.
Cheers,[Your name]
"
206,Formal_New_Year,"
… to wish you a Happy New Year, that is.
Now that we've gotten the last scraps of confetti out of our hair, I have a serious question. Would you be interested in [an introduction to a helpful person, a feature in a post I'm writing on X, a recommendation on achieving Y]?
[Your name]
"
207,Formal_New_Year,"

I might not have a proton pack weapon, but I do have a few suggestions for [solving pain point]. Is that a challenge [prospect's company] is currently dealing with?
[Your name]
"
208,Formal_New_Year,"
Hi [prospect name],
That's how much the restaurant's Times Square location charged people to attend its New Year's Eve party last year.
But whether you ate lots of pasta this New Year's or settled for good old-fashioned libations, I'm sure you're thinking about how to [solve X likely challenge]. I have some ideas — want to hear them?
You can book a meeting with me here: [Link to meetings tool.]
- [Your name]
"
209,Formal_New_Year,"
Hi [prospect name],
I've been following you on LinkedIn for awhile, and couldn't help but notice all of the incredible strides your company made this year.
I have some ideas for how you can capitalize on your momentum in the new year. Are you free on [date and time] to discuss them?
Best,[Your name]
"
210,Formal_New_Year,"
Hi [prospect name],
I've reached out to [prospect's company] a few times over the past [X months, year] but haven't heard back. What I talked about clearly didn't resonate. In honor of the new year, I'm refocusing on your needs.
The companies I work with in [prospect's industry] of [prospect's size] typically struggle with these challenges:

[Challenge #1]
[Challenge #2]

Are you experiencing either of these?
Best,[Your name]
"
211,Formal_New_Year,"
Hey [prospect name],
I came across this post on [2020 predictions for prospect's industry or market] and thought of you. The author thinks [X event] is highly likely — does [prospect's company] have a plan in place for [responding to, minimizing the impact of, profiting from] this change?
Best,[Your name]
"
212,Formal_New_Year,"
Hi [prospect name],
In honor of the new year, I'm doing something that might sound crazy: I'm giving my time away for free.
The last time we spoke, you [expressed concern, demonstrated interest] in [business area related to rep's expertise]. If you want a no-strings-attached [15-minute, 20-minute, half hour] consultation on [rep's area of expertise], just [book a slot on my calendar, respond with your preferred date and time] — no sales pitch, guaranteed.
There's no catch — I'd rather commit to this resolution than try to exercise more (and fail for the third year in a row).
Looking forward to discussing [how to solve X, drive Y results],
[Your name]
"
213,Formal_New_Year,"
[Prospect name],
Can you believe most resolutions are abandoned by the second week of February?
I'm not giving up on you so easily. Let me know if [addressing X, doing Y] is still a priority in Q2.
-[Your name]
"
214,Formal_New_Year,"
[Prospect name],
I'm sure your inbox is jam-packed, so I wanted to make sure we didn't lose touch.
I would love to follow up on our conversation from last week to discuss how I can support your 2020 business plans. Are you available at [date, time]?
-[Your name]
"
215,Formal_New_Year,"
Hello [prospect name],
I promise I'm not just reaching out because it's New Year's ...

I'm reaching out to ask if you're still interested in [driving X results, investing in Y business area, fixing Z issue]. If this is no longer a priority, do I have permission to close your file?
Thanks,[Your name]
"
216,Formal_New_Year,"
Hi [prospect name],
As [prospect's company] enters the new year, you might be reevaluating your strategies for X. Are you still interested in discussing [solutions to/opportunities in] X for [prospect's company]?
If not, please let me know so I can stop reaching out.
Best,[Your name]
"
217,Formal_New_Year,"
Hi [prospect name],
We don't talk anymore, like we used to … But it's a new year, and I'm ready to try one last time.
When we last spoke, we discussed [pain] and how [product] could help [drive X results]. Are you still interested in continuing that discussion? If not, please let me know so I can stop playing this song.
Best,[Your name]
"
218,Formal_New_Year,"
Hi [prospect name],
I'm sure your new year has gotten off to a busy start. 
When you're ready to discuss a solution for [problem] to help solve [result], I'll be here to help. 
Best,[Your name]
"
219,Marketing_Follow_up,"
Hi [prospect]
You likely deal with [business pain], so I thought I’d share a quick tip many of my clients have found helpful: [1-2 sentence actionable piece of advice].
I have a few more ideas around [improving X]. Let me know if you’re interested in hearing them.
Best,
[Your name]
"
220,Marketing_Follow_up,"
Hi Sofra,
You likely deal with customer no-shows, so I thought I’d share a quick tip many of my clients have found helpful: Ask for credit cards to hold reservations. This helped Coi halve their no-show rate.
I have a few more ideas around mitigating canceled tables. Let me know if you’re interested in hearing them.
Best,
Jamie
"
221,Marketing_Follow_up,"
Hi [prospect],
Do you [deal with X/want to improve Y]? Here’s an ebook about [dealing with X/improving Y].
There’s a lot of invaluable advice in there — you might find [specific tip or section] especially helpful. If you’d like to discuss these pointers or anything else around [topic], let’s set up a call.
Best,
[Your name]
"
222,Marketing_Follow_up,"
Hi Jordan,
Would you like to your new salespeople to get off ramp faster? Here’s an ebook about shortening ramp time.
There’s a lot of invaluable advice in here — check out page 30 for an in-depth training cadence. If you’d like to discuss these pointers or anything else around sales hiring and training, let’s set up a call.
Best,
Cara
"
223,Marketing_Follow_up,"
Hi [prospect],
[Company] sounds like it’s doing well — just stumbled across this quote on [Glassdoor/Yelp/Angie’s List/other third-party review site] from one of your [employees/customers]:
[1-2 sentence quote].
[Company] would be even stronger if you [fixed X]. Would you like to follow up about this on a call?
Best,
[Your name]
"
224,Marketing_Follow_up,"
Hi Oleana,
Trusthealth sounds like it’s doing well -- just stumbled across this quote on Glassdoor from one of your employees: ""This is the best, most supportive office I’ve ever experienced.""
Your company might be even stronger if you offered employee mentorship programs, which typically increase individual retention by 23%. Would you like to follow up about this on a call?
Best,
Kendall
"
225,Marketing_Follow_up,"
Hey [prospect],
Great post on [social network] about [topic]. Your comment about X was particularly astute -- [additional comment].
Here are a couple resources about [topic] you might find interesting:

Link 1
Link 2

[Connection between resources and value salesperson can offer].
Let me know what you think,
[Your name]
"
226,Marketing_Follow_up,"
Hey Annette,
Great post on LinkedIn about banking software. Your comment about fraud detection was particularly astute.
Here are a couple resources about online financial programs you might find interesting:

Link 1
Link 2

They cover several unique strategies for preventing cybercrime.
Let me know what you think,
Mark
"
227,Marketing_Follow_up,"
Hi [prospect],
Great [social network] question about X. [1-2 sentence answer]. (Make sure you link to the post, especially if it’s more than one day old.)
Here are a couple resources about X that will also help:

Link 1
Link 2

Let me know if you’d like to discuss this on a call,
[Your name]
"
228,Marketing_Follow_up,"
Hi Tim,
Great Twitter question about finding freelancers. Many of the startups I work with hire college students to freelance for them — the students get experience, and the companies get good content at an affordable rate.
Here are a couple other sites you might find useful:

Upwork (a freelance marketplace)
Inbound.org (an online community with many active freelancers)

Let me know if you’d like to discuss this or get a few more suggestions on a call.
Sydney
"
